gvkey,conm,datadate,fyear,price,eps,pe
241393,INFOMEDIA LTD,30/6/2012,2012,0.25,0.0279,8.960573477
241401,CITY CHIC COLLECTIVE LTD,30/6/2012,2012,0.49,-0.0146,
241403,CLARITY OSS LTD,30/6/2012,2012,0.019,-0.0113,
241405,HEALIUS LTD,30/6/2012,2012,3.62,0.2333,15.51650236
241406,ALTIUM LTD,30/6/2012,2012,0.865,0.0623,13.88443018
241412,SERVCORP LTD,30/6/2012,2012,3.09,0.1504,20.54521277
241878,REDFLEX HOLDINGS LTD,30/6/2012,2012,2.01,0.1369,14.68224982
242326,OPTISCAN IMAGING LTD,30/6/2012,2012,0.09,-0.0189,
242327,INTEGRATED GREEN ENERGY SOLU,30/6/2012,2012,0.01,-0.0026,
242333,PRO MEDICUS LTD,30/6/2012,2012,0.5,0.0075,66.66666667
242334,CELLNET GROUP LTD,30/6/2012,2012,0.13,0.0206,6.310679612
242336,COLLECTION HOUSE LTD,30/6/2012,2012,1.01,0.1226,8.23817292
242341,COMPUMEDICS LTD,30/6/2012,2012,0.07,-0.0175,
242351,RMG LTD,30/6/2012,2012,0.003,-0.001,
242369,HANSEN TECHNOLOGIES LTD,30/6/2012,2012,0.875,0.0818,10.69682152
242375,INTEGRATED RESEARCH LTD,30/6/2012,2012,1.1,0.0541,20.33271719
242377,CROWE HORWATH AUSTRALASIA,30/6/2012,2012,0.96,0.0385,24.93506494
242536,APA GROUP,30/6/2012,2012,4.74,0.2042,23.21253673
242565,ADCORP AUSTRALIA LTD,30/6/2012,2012,0.155,0.0257,6.031128405
242580,AWE LTD,30/6/2012,2012,1.31,-0.1274,
242586,HIGH GRADE METALS LTD,30/6/2012,2012,0.015,-0.0033,
242587,INDIANA RESOURCES LTD,30/6/2012,2012,0.14,-0.0789,
242599,CONSTELLATION TECHNOLOGIES,30/6/2012,2012,0.003,-0.0018,
242604,BLACK RANGE MINERALS LTD,30/6/2012,2012,0.017,-0.0037,
242607,LIVETILES LTD,30/6/2012,2012,0.01,-0.0034,
242626,CCK FINANCIAL SOLUTIONS LTD,30/6/2012,2012,0.015,-0.001,
242645,BSA LTD,30/6/2012,2012,0.19,0.0257,7.392996109
242650,BREVILLE GROUP LTD,30/6/2012,2012,5.65,0.3535,15.98302687
242654,BREMER PARK LTD,30/6/2012,2012,0.003,-0.0025,
242672,IINET LTD,30/6/2012,2012,3.68,0.2395,15.36534447
242679,DATA3 LTD,30/6/2012,2012,1.1,0.0888,12.38738739
242682,WHITE ENERGY CO LTD,30/6/2012,2012,0.33,-0.3069,
242710,FANTASTIC HOLDINGS LTD,30/6/2012,2012,2.8,0.2043,13.70533529
242719,FLEETWOOD LTD,30/6/2012,2012,10.16,0.904,11.23893805
242737,NEWHAVEN HOTELS LTD,30/6/2012,2012,1.12,0.051,21.96078431
242770,PROPHECY INTL HLDS LTD,30/6/2012,2012,0.25,0.0161,15.52795031
242795,MONADELPHOUS GROUP LTD,30/6/2012,2012,19.7,1.5524,12.69002834
242978,MOAB MINERALS LTD,30/6/2012,2012,0.005,0.0011,4.545454545
242979,AMCOM TELECOMMUNICATIONS,30/6/2012,2012,1.26,0.1176,10.71428571
242981,UCL RESOURCES LTD,30/6/2012,2012,0.125,-0.026,
242986,AAT CORP LTD,30/6/2012,2012,,0.1402,
243008,OBJECTIVE CORP LTD,30/6/2012,2012,0.5,0.0418,11.96172249
243033,COAST ENTERTAINMENT HOLDINGS,30/6/2012,2012,1.345,,
244396,AURIS MINERALS LTD,30/6/2012,2012,0.24,-0.0244,
244798,KADDY LTD,30/6/2012,2012,0.007,0.0011,6.363636364
244817,INSTITUTE OF DRUG TECH AU,30/6/2012,2012,0.225,-0.0425,
244819,RESPIRI LTD,30/6/2012,2012,0.065,-0.0048,
244820,PRESTAL HOLDINGS LIMITED,30/6/2012,2012,0.075,-0.3179,
245996,AJ LUCAS GROUP LTD,30/6/2012,2012,0.74,-1.3324,
246003,EXCELSIOR CAPITAL LTD,30/6/2012,2012,1.81,0.1578,11.47021546
246004,SEQUOIA FINANCIAL GROUP LTD,30/6/2012,2012,0.011,-0.0092,
246008,ALEXIUM INTERNATIONAL GROUP,30/6/2012,2012,0.084,-0.0211,
246010,GENETIC TECHNOLOGIES LIMITED,30/6/2012,2012,0.11,-0.0115,
246011,JANISON EDUCATION GROUP LTD,30/6/2012,2012,0.02,0.0011,18.18181818
246015,EMERALD RESOURCES NL,30/6/2012,2012,0.013,-0.0016,
246016,MEDITECH RESEARCH LTD,30/6/2012,2012,,,
246017,POLYNOVO LTD,30/6/2012,2012,0.046,-0.0078,
246020,CONSOLIDATED GLOBAL INV LTD,30/6/2012,2012,0.022,-0.0079,
246021,OAKTON LTD,30/6/2012,2012,1.385,0.1262,10.97464342
246023,MOOTER MEDIA LTD,30/6/2012,2012,0.002,-0.001,
246025,NEARMAP LTD,30/6/2012,2012,0.035,-0.0322,
246027,SIRTEX MEDICAL LTD,30/6/2012,2012,9.5,0.3067,30.97489403
246028,STARPHARMA HLDGS LTD,30/6/2012,2012,1.5,-0.051,
246030,RUBIK FINANCIAL LTD,30/6/2012,2012,0.07,-0.0034,
246560,OVANTI LIMITED,30/6/2012,2012,0.004,-0.0009,
246838,GLOBE INTERNATIONAL LTD,30/6/2012,2012,0.42,0.0015,280
247299,WELLFULLY LTD,30/6/2012,2012,0.014,-0.0012,
247358,ABC LEARNING CENTER LTD,30/6/2012,2012,,,
247359,CONNECTED MINERALS LIMITED,30/6/2012,2012,0.005,-0.0112,
247360,ANDROMEDA METALS LTD,30/6/2012,2012,0.051,-0.0068,
247361,AUSCANN GROUP HOLDINGS LTD,30/6/2012,2012,0.014,0.0437,0.320366133
247362,ADMIRALTY RESOURCES NL,30/6/2012,2012,0.036,-0.0245,
247364,ADVANCED ENERGY SYSTEMS LTD,30/6/2012,2012,0.035,-0.0001,
247367,AUTODOM LTD,30/6/2012,2012,0.015,-0.0252,
247368,AIRCRUISING AUSTRALIA LTD,30/6/2012,2012,0.079,-0.0538,
247369,INDO MINES LTD,30/6/2012,2012,0.135,-0.0309,
247371,LONESTAR RESOURCES US INC,30/6/2012,2012,0.215,0.0147,14.62585034
247373,OAKDALE RESOURCES LTD - OLD,30/6/2012,2012,,0,
247374,IMMURON LTD,30/6/2012,2012,0.017,-0.0067,
247375,ANALYTICA LTD,30/6/2012,2012,0.021,-0.004,
247379,CWH RESOURCES LTD,30/6/2012,2012,0.195,-0.0112,
247469,HITECH GROUP AUSTRALIA,30/6/2012,2012,0.05,0.018,2.777777778
247488,WATPAC LTD,30/6/2012,2012,0.685,-0.2722,
247496,MOUNT GIBSON IRON LTD,30/6/2012,2012,0.75,0.1593,4.708097928
247526,ADX ENERGY LTD,30/6/2012,2012,0.018,-0.031,
247532,ENERGY TECHNOLOGIES LTD,30/6/2012,2012,0.032,-0.0359,
247533,PLUS CONNECT LTD,30/6/2012,2012,0.001,-0.0002,
247575,BATTERY AGE MINERALS LTD,30/6/2012,2012,0.075,,
247593,WINGARA AG LIMITED,30/6/2012,2012,,-0.0097,
247612,NT MINERALS LTD,30/6/2012,2012,0.003,-0.0347,
247642,AUSTRALIAN POWER&GAS CO LTD,30/6/2012,2012,0.51,-0.0211,
247687,COMET RESOURCES LTD,30/6/2012,2012,0.044,-0.007,
247733,MAXIPARTS LIMITED,30/6/2012,2012,0.765,0.067,11.41791045
247737,LINDIAN RESOURCES LTD,30/6/2012,2012,0.195,-0.0223,
247757,MMA OFFSHORE LTD,30/6/2012,2012,3.11,0.2344,13.26791809
247758,INTECQ LTD,30/6/2012,2012,0.075,0.0088,8.522727273
247805,NEWSAT LTD,30/6/2012,2012,0.535,0.0115,46.52173913
247872,SRG GLOBAL LTD,30/6/2012,2012,0.67,0.1252,5.3514377
247879,STRANDLINE RESOURCES LTD,30/6/2012,2012,0.11,-0.0038,
247885,PALADIN ENERGY LTD,30/6/2012,2012,1.245,-0.2107,
247968,IMPELUS LTD,30/6/2012,2012,0.02,-0.0012,
247996,ANTEOTECH LTD,30/6/2012,2012,0.059,-0.0031,
248015,REA GROUP LTD,30/6/2012,2012,15.65,0.6622,23.6333434
248120,LEAF RESOURCES LTD,30/6/2012,2012,0.052,-0.0919,
248121,AQUILA RESOURCES LTD (AUST),30/6/2012,2012,2.58,-0.0006,
248123,LEPIDICO LTD,30/6/2012,2012,0.003,-0.0061,
248126,CUDECO LTD,30/6/2012,2012,4.61,0.0044,1047.727273
248127,TAITON RESOURCES LIMITED,30/6/2012,2012,0.004,,
248128,METALS AUSTRALIA LTD,30/6/2012,2012,0.017,-0.0017,
248129,FOCUS MINERALS LTD,30/6/2012,2012,0.037,0.0015,24.66666667
248130,AUSTPAC RESOURCES NL,30/6/2012,2012,0.031,0.0026,11.92307692
248134,MACRO METALS LIMITED,30/6/2012,2012,0.215,0.0648,3.317901235
248140,GREENSTONE RESOURCES LTD,30/6/2012,2012,0.017,0.0001,170
248144,WISR LTD,30/6/2012,2012,0.46,-0.0917,
248146,COKAL LTD,30/6/2012,2012,0.17,-0.0168,
248148,BIOTRON LTD,30/6/2012,2012,0.09,-0.0126,
248153,DIRECT NICKEL LTD,30/6/2012,2012,,-0.5318,
248766,DESIGN MILK CO LTD,30/6/2012,2012,0.001,-0.0008,
248777,PROVINCE RESOURCES LTD,30/6/2012,2012,0.008,-0.0018,
248780,BIONOMICS LTD,30/6/2012,2012,0.375,,
248782,TRIVARX LIMITED,30/6/2012,2012,0.002,-0.0021,
248783,EQUATORIAL RESOURCES LTD,30/6/2012,2012,1.815,-0.0661,
248785,BLAZE MINERALS LIMITED,30/6/2012,2012,0.001,-0.0046,
248789,DEVEX RESOURCES LTD,30/6/2012,2012,0.043,-0.0088,
248791,FBR LTD,30/6/2012,2012,0.007,-0.0027,
248793,DRILLSEARCH ENERGY LTD,30/6/2012,2012,1.55,0.0446,34.75336323
248795,AUSTRAL GOLD LTD,30/6/2012,2012,0.22,-0.0941,
248799,NIUMINCO GROUP LTD,30/6/2012,2012,0.043,-0.0294,
248800,TASFOODS LTD,30/6/2012,2012,0.155,0.0119,13.02521008
248801,NEO RESOURCES LTD,30/6/2012,2012,,-0.0074,
248802,MYECO GROUP LTD,30/6/2012,2012,0.003,-0.0033,
248804,STONEHORSE ENERGY LTD,30/6/2012,2012,0.006,0.0006,10
248807,EFTEL LTD,30/6/2012,2012,0.25,-0.0356,
248808,SPORTS ENTERTAINMENT GRP LTD,30/6/2012,2012,0.2,0.0167,11.9760479
248809,CARNARVON ENERGY LIMITED,30/6/2012,2012,0.098,-0.0036,
248811,ODESSA MINERALS LIMITED,30/6/2012,2012,0.006,-0.0087,
248816,CPT GLOBAL LTD,30/6/2012,2012,0.37,0.0166,22.28915663
248818,THO SERVICES LTD,30/6/2012,2012,0.16,-0.011,
248819,CBD ENERGY LTD,30/6/2012,2012,0.031,-0.0875,
248824,TALENT2 INTERNATIONAL LTD,30/6/2012,2012,,-0.0574,
248826,RESOURCE MINING CORP,30/6/2012,2012,0.002,-0.0006,
248828,OCEAN CAPITAL LTD,30/6/2012,2012,0.14,-0.0916,
248831,BEONIC LIMITED,30/6/2012,2012,,-0.0094,
248832,BLUE ENERGY LTD,30/6/2012,2012,0.045,-0.0121,
248835,CHALMERS LTD,30/6/2012,2012,3.05,0.279,10.93189964
248836,CHINA WASTE CORPORATION LTD,30/6/2012,2012,0.051,-0.0152,
249085,BROADSPECTRUM LTD,30/6/2012,2012,1.75,0.1565,11.18210863
249486,EMBELTON LTD,30/6/2012,2012,7.25,0.6372,11.37790333
249488,CLINUVEL PHARMACEUTICALS LTD,30/6/2012,2012,1.57,-0.3175,
249489,GRANDBRIDGE LTD,30/6/2012,2012,0.047,-0.0167,
249491,EUMUNDI GROUP LTD,30/6/2012,2012,0.047,0.0013,36.15384615
249497,HELLOWORLD TRAVEL LTD,30/6/2012,2012,0.375,0.0124,30.24193548
249501,LINDSAY AUSTRALIA LTD,30/6/2012,2012,0.15,0.0001,1500
249506,CALIDUS RESOURCES LTD,30/6/2012,2012,0.003,-0.0015,
249507,ALTERITY THERAPEUTICS LTD,30/6/2012,2012,0.225,-0.0182,
249508,INCOME ASSET MANAGEMENT GRP,30/6/2012,2012,0.105,-0.0483,
249509,RCR TOMLINSON LTD,30/6/2012,2012,1.685,0.2051,8.215504632
249510,SDI LTD,30/6/2012,2012,0.235,0.0165,14.24242424
249511,SHEARER JOHN HOLDINGS LTD,30/6/2012,2012,1.9,-0.112,
249513,NOUMI LIMITED,30/6/2012,2012,0.74,0.0388,19.07216495
249516,TAMAWOOD LTD,30/6/2012,2012,2.2,0.2137,10.2948058
249521,BIOXYNE LTD,30/6/2012,2012,0.03,-0.0359,
249523,BYTE POWER GROUP LTD,30/6/2012,2012,0.002,-0.001,
249524,GLOBAL HEALTH LTD,30/6/2012,2012,0.004,-0.0023,
249525,EVZ LTD,30/6/2012,2012,0.067,-0.042,
249967,NYOTA MINERALS LTD,30/6/2012,2012,0.092,,
250468,AINSWORTH GAME TECHNOLOGY,30/6/2012,2012,2.26,0.2264,9.982332155
251618,MEEKA METALS LIMITED,30/6/2012,2012,0.004,-0.0007,
251620,CONNEXION MOBILITY LTD,30/6/2012,2012,,-0.0012,
252258,DIVERSA LTD,30/6/2012,2012,0.022,,
252260,NOVA EYE MEDICAL LTD,30/6/2012,2012,0.17,0.0108,15.74074074
252262,HIRE INTELLIGENCE INTL LTD,30/6/2012,2012,0.11,0.0145,7.586206897
252263,MESA MINERALS LTD,30/6/2012,2012,0.03,0.0002,150
252269,MSM CORP INTL LTD,30/6/2012,2012,0.008,-0.0015,
252270,PPK GROUP LTD,30/6/2012,2012,0.385,0.0295,13.05084746
252274,SIPA RESOURCES LTD,30/6/2012,2012,0.067,-0.0121,
252290,BLUESCOPE STEEL LTD,30/6/2012,2012,0.42,-0.3904,
252538,PRESCIENT THERAPEUTICS LTD,30/6/2012,2012,,-0.0086,
252569,ASG GROUP LTD,30/6/2012,2012,0.655,0.0852,7.687793427
252585,GALE PACIFIC LTD,30/6/2012,2012,0.28,0.0295,9.491525424
252590,YOWIE GROUP LTD,30/6/2012,2012,,-0.0001,
252823,RESOURCE EQUIPMENT LTD,30/6/2012,2012,0.345,0.0563,6.127886323
253299,AERIS ENVIRONMENTAL LTD,30/6/2012,2012,0.165,-0.0111,
253300,PERCHERON THERAPEUTICS LTD,30/6/2012,2012,0.019,-0.0018,
253301,APEX MINERALS NL,30/6/2012,2012,0.085,-0.6613,
253302,ATLANTIC LTD,30/6/2012,2012,0.32,-0.1475,
253306,ANATOLIA ENERGY LTD,30/6/2012,2012,0.05,-0.012,
253311,DECIMAL SOFTWARE LTD,30/6/2012,2012,0.086,-0.0144,
253313,BKM MANAGEMENT LTD,30/6/2012,2012,0.002,-0.0009,
253314,BOUNTY OIL & GAS NL,30/6/2012,2012,0.019,0.0028,6.785714286
253315,TOTAL BRAIN LTD,30/6/2012,2012,0.25,0.0042,59.52380952
253321,Q TECHNOLOGY GROUP LTD,30/6/2012,2012,0.014,-0.0111,
253322,AMPLITUDE ENERGY LIMITED,30/6/2012,2012,0.51,0.089,5.730337079
253323,INTL GOLDFIELDS LTD,30/6/2012,2012,0.033,-0.0236,
253324,CRYOSITE LTD,30/6/2012,2012,0.29,0.0219,13.24200913
253326,DE GREY MINING LTD,30/6/2012,2012,0.023,-0.0052,
253327,ZICOM GROUP LTD,30/6/2012,2012,0.2,0.0369,5.420054201
253328,DMX CORP LTD,30/6/2012,2012,,,
253330,JV GLOBAL LTD,30/6/2012,2012,0.003,-0.0017,
253331,STEMIFY LTD,30/6/2012,2012,0.023,-0.0112,
253332,COALSPUR MINES LTD,30/6/2012,2012,0.7,-0.0373,
253334,STRATEGIC ENRGY RESOURCE LTD,30/6/2012,2012,0.026,-0.0055,
253335,MARINE PRODUCE AUSTRALIA LTD,30/6/2012,2012,,-0.0416,
253336,PACIFIC DAIRIES LTD,30/6/2012,2012,,-0.0809,
253338,MINCOR RESOURCES NL,30/6/2012,2012,0.93,0.0012,775
253340,EV RESOURCES LIMITED,30/6/2012,2012,0.034,-0.062,
253342,WORLD.NET SERVICES LTD,30/6/2012,2012,0.003,-0.0026,
253345,GALILEE ENERGY LTD,30/6/2012,2012,0.13,-0.0412,
253347,OPYL LTD,30/6/2012,2012,0.01,-0.0033,
253350,EVOLUTION MINING LTD,30/6/2012,2012,1.94,0.071,27.32394366
253352,ACN 059 457 279 LTD,30/6/2012,2012,0.012,-0.0051,
253353,AROVELLA THERAPEUTICS LTD,30/6/2012,2012,0.035,-0.0075,
253356,INTELLIGENT MONITORING GROUP,30/6/2012,2012,0.02,-0.018,
253357,NEURIZON THERAPEUTICS LTD,30/6/2012,2012,0.01,-0.0093,
253358,WESTERN AREAS LTD,30/6/2012,2012,4.27,0.2242,19.04549509
253359,SUPPLY NETWORK LTD,30/6/2012,2012,1.2,0.1158,10.3626943
253360,STIRLING PRODUCTS LTD,30/6/2012,2012,0.002,,
253361,AUSTRALIAN MINES LTD,30/6/2012,2012,0.017,-0.0044,
253362,KNEOMEDIA LTD,30/6/2012,2012,0.004,-0.0016,
253364,WEBSTER LTD,30/6/2012,2012,0.605,0.0431,14.03712297
253365,NETCOM WIRELESS LTD,30/6/2012,2012,0.105,0.0151,6.953642384
253366,CARLY HOLDINGS LTD,30/6/2012,2012,0.001,-0.0011,
253367,WEB TRAVEL GROUP LIMITED,30/6/2012,2012,4.09,0.1881,21.74375332
253368,WAVENET INTERNATIONAL LTD,30/6/2012,2012,0.16,0.0878,1.822323462
253370,WATERCO LTD,30/6/2012,2012,1.07,0.0607,17.6276771
253371,NUENERGY GAS LTD,30/6/2012,2012,0.11,-0.0101,
253372,NEXUS ENERGY LTD,30/6/2012,2012,0.14,-0.2579,
253373,POSEIDON NICKEL LTD,30/6/2012,2012,0.081,-0.0133,
253375,VIP GLOVES LTD,30/6/2012,2012,,-0.0033,
253379,OCHRE GROUP HOLDINGS LTD,30/6/2012,2012,0.06,-0.0069,
253380,DIGITAL X LTD,30/6/2012,2012,0.001,-0.0037,
253381,MOSAIC BRANDS LTD,30/6/2012,2012,0.8,0.0836,9.56937799
253383,NORWEST ENERGY NL,30/6/2012,2012,0.072,-0.0033,
253384,GOLDOZ LTD,30/6/2012,2012,0.008,-0.0026,
253385,TRIBUNE RESOURCES LTD,30/6/2012,2012,1.275,0.222,5.743243243
253388,ELMORE LTD,30/6/2012,2012,0.052,-0.0077,
253391,BLUENERGY GROUP LTD,30/6/2012,2012,0.05,-0.0229,
253393,ELLENDALE RESOURCES NL,30/6/2012,2012,,-0.0009,
253397,SWIFT NETWORKS GROUP LIMITED,30/6/2012,2012,0.9,-0.3561,
253398,DUBBER CORP LTD,30/6/2012,2012,0.16,-0.1007,
253399,ENVIROMISSION LTD,30/6/2012,2012,0.028,-0.0043,
253401,CHANDLER MACLEOD LTD,30/6/2012,2012,0.43,0.0373,11.52815013
253402,ENVIRONMENTAL GROUP LTD,30/6/2012,2012,0.025,-0.0955,
253404,TOX FREE SOLUTIONS LTD,30/6/2012,2012,2.69,0.149,18.05369128
253407,FIRST GRAPHENE LTD,30/6/2012,2012,0.005,-0.0014,
253411,SPIRIT TECHNOLOGY SOLUTIONS,30/6/2012,2012,0.015,-0.0046,
253413,3Q HOLDINGS LTD,30/6/2012,2012,0.07,0.0147,4.761904762
253414,ABILENE OIL AND GAS LTD,30/6/2012,2012,0.014,-0.0065,
253419,SIHAYO GOLD LTD,30/6/2012,2012,0.135,-0.0135,
253421,EXORE RESOURCES LTD,30/6/2012,2012,0.005,-0.0011,
253422,EXCO RESOURCES LTD,30/6/2012,2012,0.26,0.0503,5.168986083
253425,IONIC RARE EARTHS LTD,30/6/2012,2012,0.06,-0.1016,
253426,BEAM COMMUNICATIONS HLDG LTD,30/6/2012,2012,0.22,-0.0002,
253427,SPACETALK LTD,30/6/2012,2012,0.53,0.0755,7.01986755
253428,PHILLIPS RIVER MINING LTD,30/6/2012,2012,0.018,-0.0007,
253430,FARM PRIDE FOODS LTD,30/6/2012,2012,0.09,-0.0072,
253431,AUSTRALIAN PACIFIC COAL LTD,30/6/2012,2012,0.018,0.0012,15
253433,STRIKE RESOURCES LTD,30/6/2012,2012,0.11,-0.0921,
253435,TASMAN RESOURCES LTD,30/6/2012,2012,0.145,-0.005,
253436,FFI HOLDINGS LTD,30/6/2012,2012,3.4,0.2557,13.29683223
253439,RED HAWK MINING LIMITED,30/6/2012,2012,0.086,-0.0027,
253441,HARRIS TECHNOLOGY GROUP LTD,30/6/2012,2012,0.015,-0.0135,
253442,NUCOAL RESOURCES LTD,30/6/2012,2012,0.16,-0.0061,
253443,PACIFIC ENERGY LTD,30/6/2012,2012,0.445,0.0039,114.1025641
253447,FOX RESOURCES LTD (AUSTRALIA,30/6/2012,2012,0.06,-0.0139,
253448,PROMINENCE ENERGY LTD,30/6/2012,2012,0.076,-0.0049,
253449,MANDRAKE RESOURCES LTD,30/6/2012,2012,0.007,,
253450,BLACKTHORN RESOURCES LTD,30/6/2012,2012,1.105,-0.0403,
253455,JCURVE SOLUTIONS LTD,30/6/2012,2012,0.018,-0.0117,
253456,DROPSUITE LTD,30/6/2012,2012,0.001,-0.0004,
253460,SKS TECHNOLOGIES GROUP LTD,30/6/2012,2012,0.14,-0.1792,
253461,ACADEMIES AUSTRALASIA GROUP,30/6/2012,2012,0.8,0.053,15.09433962
253464,STERIHEALTH LTD,30/6/2012,2012,1.45,0.2062,7.032007759
253465,KONEKT LTD,30/6/2012,2012,0.051,0.0081,6.296296296
253466,GATEWAY MINING LTD,30/6/2012,2012,0.095,-0.0113,
253469,PACIFIC MINING LTD,30/6/2012,2012,0.255,0.0155,16.4516129
253470,COMMSTRAT LTD,30/6/2012,2012,0.031,-0.2471,
253471,AUSTRALIAN ZIRCON NL,30/6/2012,2012,,-0.0034,
253472,GO ENERGY GROUP LTD,30/6/2012,2012,0.031,-0.0219,
253475,FIRESTONE ENERGY LTD,30/6/2012,2012,0.008,-0.0015,
253477,GINDALBIE METALS LTD,30/6/2012,2012,0.27,-0.0232,
253480,BROAD INVESTMENTS,30/6/2012,2012,0.002,-0.0019,
253481,SITE GROUP INTERNATIONAL LTD,30/6/2012,2012,0.14,-0.0425,
253482,CENTAURUS METALS LTD,30/6/2012,2012,0.26,-0.1607,
253483,MOTHERCARE AUSTRALIA LTD,30/6/2012,2012,0.048,-0.0578,
253485,MOQ LTD,30/6/2012,2012,0.009,-0.009,
253486,PANCONTINENTAL ENERGY NL,30/6/2012,2012,0.1,-0.0023,
253489,TOMIZONE LTD,30/6/2012,2012,,-0.0026,
253491,LANKA GRAPHITE LTD,30/6/2012,2012,,-0.014,
253492,SUNSHINE METALS LTD,30/6/2012,2012,0.015,-0.0129,
253496,ALLIANCE NICKEL LIMITED,30/6/2012,2012,0.027,-0.0043,
253497,STREAM GROUP LTD,30/6/2012,2012,0.1,0.0381,2.624671916
253500,GOCONNECT LTD,30/6/2012,2012,0.016,,
253502,CROWDSPARK LTD,30/6/2012,2012,0.002,-0.0036,
253505,ASPERMONT LTD,30/6/2012,2012,0.105,-0.0011,
253506,PLATINUM AUSTRALIA LTD,30/6/2012,2012,,-0.0166,
253507,VARISCAN MINES LTD,30/6/2012,2012,0.09,0.0135,6.666666667
253508,PLENTEX LTD,30/6/2012,2012,,-0.0616,
253509,GOLDEN CROSS RESOURCES LTD,30/6/2012,2012,0.007,-0.0002,
253510,GOLDEN DEEPS LTD,30/6/2012,2012,0.085,-0.0247,
253511,PARAGON CARE LTD,30/6/2012,2012,0.2,-0.0101,
253512,VONEX LTD,30/6/2012,2012,0.013,,
253514,INTIGER GROUP LTD,30/6/2012,2012,0.012,-0.0201,
253516,INDUSTREA LTD,30/6/2012,2012,1.245,0.0362,34.39226519
253517,AUSTSINO RESOURCES GROUP LTD,30/6/2012,2012,0.004,-0.0026,
253518,INVENTIS LTD,30/6/2012,2012,0.008,-0.0338,
253519,POLARX LTD,30/6/2012,2012,0.135,,
253521,SPENDA LIMITED,30/6/2012,2012,0.002,-0.0028,
253522,GULLEWA LTD,30/6/2012,2012,0.062,-0.0274,
253523,IMMUTEP LTD,30/6/2012,2012,0.195,-0.0192,
253524,CYCLONE METALS LTD,30/6/2012,2012,0.315,0.034,9.264705882
253526,HAMPTON HILL MINING NL,30/6/2012,2012,0.085,-0.0113,
253528,DIMERIX LTD,30/6/2012,2012,0.001,-0.0002,
253532,Q LTD,30/6/2012,2012,0.003,-0.0529,
253533,SCOTT CORP,30/6/2012,2012,0.35,0.0476,7.352941176
253535,HERON RESOURCES LTD,30/6/2012,2012,0.14,,
253540,BALAMARA RESOURCES LTD,30/6/2012,2012,0.145,-0.0539,
253544,QUESTE COMMUNICATIONS LTD,30/6/2012,2012,0.09,-0.0985,
253546,KOLLAKORN CORPORATION LTD,30/6/2012,2012,0.016,-0.0043,
253550,RAND MINING LTD,30/6/2012,2012,0.33,0.0518,6.370656371
253551,ADG GLOBAL SUPPLY LTD,30/6/2012,2012,0.052,0.0079,6.582278481
253552,MELBANA ENERGY LTD,30/6/2012,2012,0.22,-0.0106,
253553,CARBON ENERGY LTD,30/6/2012,2012,0.047,-0.025,
253555,STAR PHOENIX GROUP LTD,30/6/2012,2012,0.075,,
253561,FREEHILL MINING LTD,30/6/2012,2012,,,
253563,RECTIFIER TECHNOLOGIES LTD,30/6/2012,2012,0.002,0,
253564,MANTLE MINERALS LIMITED,30/6/2012,2012,0.029,0.1076,0.269516729
253567,WATERBERG COAL COMPANY LTD,30/6/2012,2012,0.015,0,
253571,ICS GLOBAL LTD,30/6/2012,2012,0.019,0.0016,11.875
253575,NEOMETALS LTD,30/6/2012,2012,0.22,-0.0966,
253577,INTEGRA MINING LTD,30/6/2012,2012,0.565,0.0105,53.80952381
253578,SAVANNAH GOLDFIELDS LIMITED,30/6/2012,2012,0.001,-0.0006,
253584,RIMFIRE PACIFIC MINING LTD,30/6/2012,2012,0.033,-0.0008,
253585,IMAGE RESOURCES NL,30/6/2012,2012,0.275,-0.0582,
253586,ALCYONE RESOURCES LTD,30/6/2012,2012,0.052,-0.0024,
253587,IMDEX LTD,30/6/2012,2012,1.64,0.2234,7.341092211
253590,PHOSLOCK ENVIRNMNTL TECH LTD,30/6/2012,2012,0.04,-0.0082,
253591,KALGOORLIE MINING CO LTD,30/6/2012,2012,0.006,-0.0641,
253592,IMUGENE LTD,30/6/2012,2012,0.017,-0.0218,
253596,IGO LTD,30/6/2012,2012,4.21,-1.3047,
253599,LONGREACH OIL LTD,30/6/2012,2012,0.003,-0.0015,
253607,LATROBE MAGNESIUM LTD,30/6/2012,2012,0.014,-0.0014,
253608,SABRE RESOURCES,30/6/2012,2012,0.175,-0.0083,
253609,LASSETERS CORP LTD,30/6/2012,2012,,-0.0004,
253610,LAKE RESOURCES NL,30/6/2012,2012,0.03,-0.0019,
253611,PANORAMIC RESOURCES LTD,30/6/2012,2012,0.54,,
253612,THUNDERBIRD RESOURCES LTD,30/6/2012,2012,0.024,-0.0052,
253613,CERRO RESOURCES NL,30/6/2012,2012,0.105,-0.0058,
253614,FITZROY RIVER CORP LTD,30/6/2012,2012,0.38,-0.0026,
253616,SARACEN MINERAL HOLDINGS,30/6/2012,2012,0.495,0.033,15
253617,LION ENERGY LTD,30/6/2012,2012,0.04,-0.0243,
253618,SKYLAND PETROLEUM GROUP LTD,30/6/2012,2012,0.002,-0.0005,
253620,KALINA POWER LTD,30/6/2012,2012,0.017,-0.0031,
253621,JINDALEE LITHIUM LIMITED,30/6/2012,2012,0.18,-0.083,
253622,JERVOIS GLOBAL LTD,30/6/2012,2012,0.001,-0.0005,
253625,ASIA PACIFIC DIGITAL LTD,30/6/2012,2012,0.01,-0.0191,
